N,P,K,temperature,humidity,ph,rainfall,label
67,60,38,25.75124576871244,80.46228385924032,7.071074355370937,164.7358857437262,jute
72,51,40,24.217775358333256,78.28839068773294,7.35154670643598,206.74461836401804,jute
65,39,45,25.78847410499776,67.49385417403523,7.201105599441311,178.1818341024436,jute
78,50,43,30.643496807822153,71.1540264609153,6.559365594697463,172.43563006995532,jute
77,52,41,24.675522344357535,86.08020667868516,6.302248883456346,165.15253911186932,jute
89,52,42,22.076410598585,75.34978950028012,6.375045092854676,199.4342264349353,jute
62,49,37,24.166297425616012,72.76614645938794,7.27948395013319,156.80552782812887,jute
90,48,45,20.526605460221766,57.15179888507929,6.264701866002552,143.6697049359787,jute
66,47,36,23.464987847821885,78.51060910098869,6.351187001693189,182.45501106452883,jute
80,52,39,25.600586733773792,77.49999973202483,7.432598074667567,192.77410989792614,jute
89,52,45,23.845086384130816,75.88394394643873,7.098018850223501,187.93175312495623,jute
77,51,44,23.560543764067447,89.64671501481381,6.8740623105521435,159.7842511797297,jute
94,37,41,23.1186119352356,90.24733456511537,6.377339466956038,186.1526172171742,jute
75,41,35,27.21248732464894,86.70847720360959,6.809111957657074,160.3511467879639,jute
60,55,36,26.128386609836394,73.52804860916503,7.186071953738912,149.45613808397837,jute
62,56,35,25.95965742772277,81.48494276023018,6.285547842142408,163.499086602871,jute
84,40,42,25.627267666974166,65.27406849525993,6.538637726225298,167.516339339897,jute
100,56,40,26.699435427717958,82.16549180072266,7.570444687502742,161.4403768462648,jute
75,56,44,26.92483002933527,72.50287883116661,5.981639352249968,171.40600709247562,jute
78,46,42,21.3607352085782,81.59266515631536,7.064158026658991,148.01485968847305,jute
82,48,36,24.477286591849488,81.99685946570949,6.48943159710067,203.80908731280417,jute
100,58,41,22.56658117244667,90.99958914139958,6.5304057102111335,170.28980524250542,jute
88,50,40,22.94040853305357,83.46870983569447,6.937952187283773,189.44991436355437,jute
67,41,40,24.210279280557014,98.59126021691571,7.451476814938626,170.817158173126,jute
72,42,43,25.615231022910685,79.32776215356938,6.181224401678996,180.46066722256816,jute
89,40,43,27.994099211425453,68.2668702466681,7.0470917292791855,196.4599376590384,jute
89,57,43,27.44027308800385,74.42939342658204,7.109935606608579,171.37929503403973,jute
61,41,44,24.75690359273509,78.10179777430228,6.948733446287195,184.4447925286873,jute
79,45,43,27.420808754335944,86.56512782218269,7.292135139952549,207.0098789243602,jute
84,40,43,24.736832013201205,86.91521210527381,7.322796180598002,169.53560574517792,jute
98,43,35,26.18878880985778,73.61260441063006,7.426112522734546,192.5031448990519,jute
75,36,44,23.074366494135006,71.91949614424442,6.3987032881865895,167.33771579364804,jute
89,58,35,24.51724188879926,85.6826209073582,6.119958131735982,165.58625055185894,jute
91,41,37,23.320047154776837,82.41756515384257,6.126617225332719,185.66538139200296,jute
77,48,36,20.989415773447142,80.89151873934809,7.424401888074551,163.5789822100688,jute
66,58,35,23.29582477562739,87.78959073811765,7.344920651495174,186.0438624608367,jute
62,59,41,27.07037207219988,70.61380505669125,7.251110592483423,194.32307019645262,jute
82,35,35,27.346298624483182,87.14844518016497,7.236782724020159,168.18411326932033,jute
61,41,35,26.90258189918234,82.73711006805115,6.854688262474357,178.58044071636604,jute
99,57,38,27.278511283612435,73.93614118791464,6.110729854788601,158.72304149879102,jute
70,42,43,23.345464951922875,79.06855219702963,6.444361383399417,166.171125614942,jute
90,59,35,24.64596634481119,84.58900215259776,7.376394635635329,172.91614370923958,jute
73,43,42,25.348306319131297,82.12166162417,6.374461635925651,169.18818159558867,jute
67,46,44,26.1927467279459,73.39067268040512,7.089144423523385,146.8808174458445,jute
84,37,42,26.728290159542283,84.5983361292443,7.070298904250869,159.38177885034082,jute
72,41,36,26.506512404337634,86.10143294147356,5.915579780339784,176.18810782803868,jute
71,56,37,22.909773988638,90.51617996816402,6.269615133910756,175.2777512464871,jute
64,53,38,25.343096180297177,79.76722078119052,7.197905157255255,191.10621251335223,jute
65,54,39,23.751971637713194,69.99132113535151,7.133763780209787,152.33932705936016,jute
60,58,37,27.34112860785823,76.23679641832578,6.018785501742041,185.17019566814898,jute
86,39,43,23.258056847732917,78.59208196408552,6.192210646980872,212.76992942508252,jute
90,50,44,22.324075073725524,69.98908384916179,6.342948105279003,171.0801972303166,jute
91,38,36,25.42222320101683,71.98798810215001,7.3962106969054915,170.3519604018432,jute
87,48,38,21.374371458171684,84.26708019516416,6.942966860833021,179.7472452937474,jute
72,41,36,25.492106274705378,82.86195603406752,6.037843165889914,163.73238511181916,jute
71,54,35,26.343963992365058,66.20674247266936,7.243973908593387,209.80833848559465,jute
82,46,41,22.418516281953977,72.57807316915117,6.632889201283755,195.94398760189878,jute
71,52,43,29.38043049894149,71.5470964926974,6.508976078555872,180.09572921129705,jute
80,43,43,24.441049889204642,73.95436567051755,6.264961565902632,143.10177598757974,jute
77,55,43,26.100365789221655,77.2153345183035,6.846724207319521,187.29691136347873,jute
95,57,41,24.493669838086806,78.40999960149742,6.361975883253437,178.50832612315398,jute
63,47,35,24.708155584438465,91.69036847832898,7.389484404672326,184.09532191939525,jute
93,43,38,25.692976934840537,85.1885415722341,6.960048496944477,151.45795384547068,jute
87,44,43,23.72331607692908,85.8016350581014,6.563063478398699,173.32509684478765,jute
88,52,39,25.269840254482425,90.62191012457592,6.791518733352993,146.41475350234978,jute
90,39,37,22.67069799391969,88.04973960464284,6.807015036465078,180.2006371175218,jute
90,39,43,21.33992190796787,82.91805499741601,7.091919174141426,183.81335864514773,jute
84,38,43,28.20999610605006,71.47429468894796,7.450904511666087,170.53729961849928,jute
91,21,26,27.086598882195034,52.40036954457227,7.448244635467325,185.04469065372504,coffee
107,21,26,24.648781471284977,48.09620045793888,7.309055386600878,139.53674653566722,coffee
83,38,35,23.96890067745061,56.218019510217616,6.9656901782137535,132.16553304976753,coffee
108,24,31,26.37919502882954,59.070969248197784,6.423601527084523,150.66571693809422,coffee
116,28,34,21.06489955426534,63.2820502855333,6.617308741922676,126.77281968528533,coffee
116,23,25,26.69771660651193,51.62664950823972,6.618067270126542,108.92050990756839,coffee
109,31,27,21.25827749070426,57.44076808945875,7.101150348374653,174.71353963827607,coffee
89,25,34,24.355738321216766,61.238022357075906,7.649323472052554,144.24022464243754,coffee
118,18,32,26.992374448502034,55.88678641603603,6.5641871121979465,112.3374168263833,coffee
111,32,34,26.673811752164685,69.15789758505228,6.6748538451123975,161.65346375265162,coffee
84,36,28,25.646834195771618,52.50989436660331,6.163560097088433,136.1279874222173,coffee
85,33,25,25.882528357855414,55.47253119658881,7.104410334752997,181.53444220543395,coffee
99,15,27,27.124255050791444,59.32745534341997,6.357586565129194,167.92648063946606,coffee
81,30,31,22.646526928437055,53.72438736633463,7.186758321468245,115.67340083641135,coffee
95,39,29,28.833175120840252,56.400142230281,7.264991716812152,137.80197641963255,coffee
81,34,30,24.15145010705683,62.07298040141585,6.705748231807533,150.4039369017491,coffee
80,15,28,22.657187479319965,79.9428203943522,6.9664721189437,152.61226272651982,coffee
104,20,26,25.239138020782974,58.87390073598087,7.385435000430522,188.16031008102925,coffee
109,29,28,18.138502592409377,64.13013657492758,6.687276999705267,197.72892905590135,coffee
100,32,26,24.85260547479966,58.09061048101694,6.06257809327166,106.13349655411741,coffee
100,24,28,30.42058346322583,62.764994462983346,6.89573881678212,202.12661705216206,coffee
83,21,28,27.13669177579605,63.08241990195726,7.512287071760048,189.04911127807145,coffee
120,23,28,25.63472117053121,51.42146008387017,6.534013181409231,191.7189661375026,coffee
104,26,30,23.881485581583465,61.13910475367042,6.620383739885642,151.14730673172005,coffee
108,33,31,23.737802475624093,66.35631454168656,7.403153177313193,149.4039772556679,coffee
91,25,26,25.62883839035042,51.14552507060972,7.378235644219248,187.5818439197462,coffee
86,26,27,24.76977839938231,53.94668718648821,5.914298258540976,204.21056657548004,coffee
98,18,27,29.789529729337744,66.0506185694482,6.469396342076163,171.51716662778352,coffee
111,27,31,25.023785760882486,63.23899976141442,6.180982893154484,177.64172661213638,coffee
84,39,35,24.61351526141587,52.23536069405878,7.068951930747512,112.5749016234881,coffee
98,27,27,25.590792127619455,45.346608242325196,7.097001966544308,227.0744544526862,coffee
118,21,34,24.424579755387978,64.47602995935941,7.065050440474472,126.87732150381727,coffee
103,27,31,28.50570785193364,46.36040210468748,6.822920974263929,149.86809360811498,coffee
82,24,33,27.719059947482755,69.46311806856234,6.665124073076994,134.60378422199184,coffee
86,31,35,26.30399141811795,62.22118938169742,6.497743373815901,193.86891381555748,coffee
88,35,35,26.4118612042062,63.24662722554134,6.8092115305048555,120.95306999781118,coffee
84,27,29,23.526644200523975,49.04925438152718,7.2295050123453475,167.8986283012315,coffee
120,40,33,27.336546382990374,54.47333680114073,6.9057594760363745,97.77835504153501,coffee
106,40,30,20.947902288692198,57.28140630286682,6.527391796626535,122.86521332468224,coffee
113,21,33,23.087363908495117,59.34036348962357,6.895190872947902,189.00883792542203,coffee
117,34,25,25.167983462473032,59.362887502200614,7.0992110237543296,118.41710355178796,coffee
80,30,25,26.342697143712037,68.12283867513786,7.847572672566438,152.49665019061806,coffee
88,21,27,24.776802578740817,66.0322070267847,7.635601366017475,190.15273785893197,coffee
113,33,34,26.491646035817,64.21837465394395,6.926052588113179,144.38097160687525,coffee
87,23,28,25.77726953073039,70.28764113154298,6.940994353447862,189.23316815656335,coffee
113,15,29,30.075898427204166,62.12777133478993,6.422807024603034,180.0649416952284,coffee
98,29,30,22.43823596304697,61.725960728550426,5.749366528669632,191.25190753310594,coffee
97,29,27,26.08877582043951,48.93912925409295,7.082271152690118,126.98589026346937,coffee
85,35,32,26.042772459701904,49.94487338200834,6.8143965389701275,124.10753858621975,coffee
82,29,35,23.387393967691665,52.73132931546654,6.506997474211192,170.34894660797843,coffee
103,33,25,26.75039516113586,61.269400933509544,7.084627135908489,130.34654680909708,coffee
112,17,28,30.952694911456035,59.97862185874214,6.822899004798324,197.91385859060688,coffee
99,19,33,27.578227676591926,54.33714886343938,6.095773028811772,125.60902676329044,coffee
120,20,34,24.031006901437365,48.52897104747813,6.713968675351023,142.1683712703694,coffee
114,27,28,22.47418805965484,55.25871866577839,7.213627894414287,205.98530516603614,coffee
100,40,35,26.331695063921046,55.885798068544105,7.095197546767947,186.45679182138946,coffee
108,35,25,23.231040619352125,53.62306261410677,7.0503394214491175,164.58925503102753,coffee
115,31,30,23.59441639648753,73.78238141333364,6.63400837507867,120.09674643159101,coffee
87,28,30,28.164827280007536,65.3354682793527,6.666810178758417,156.9196134580875,coffee
82,24,26,25.42812670145025,57.18237300719071,6.1746257964202815,203.84568191122196,coffee
94,26,27,24.143382696125936,45.90739196303062,7.242327093761964,169.72088592247442,coffee
87,28,35,27.05328725686401,60.50638205273109,6.602347716939949,158.6980861703284,coffee
118,40,35,27.34678557699357,61.866225419072485,7.597874006912314,132.15428542623397,coffee
87,38,29,27.484366157042533,59.80471492002948,6.605741071970822,150.5929205309467,coffee
92,40,30,26.518313453136745,50.215779051001036,6.344116908327291,182.07781987315963,coffee
97,22,26,21.575487076344263,60.93623239799039,6.1744159972129165,192.79893793338854,coffee
99,40,32,22.562996487579323,64.03279252632805,6.948216818362146,180.5505115538176,coffee
89,28,33,23.92898525217077,52.57494561451907,6.991194880921814,170.6788667357329,coffee
112,39,29,25.65688261178604,68.52185779477664,6.739205573527544,134.94489032720284,coffee
111,28,26,28.70635017889267,68.46209661535372,6.791674782351659,187.6572260455549,coffee
114,20,26,27.531235703178204,62.74679309270216,7.096539250364474,195.67515872534332,coffee
117,26,30,27.771842322714956,63.095075640385794,7.2201289007619005,115.81468037085057,coffee
111,29,31,25.419988983490313,55.53892395087097,6.30534117740842,157.4088745372545,coffee
119,30,28,26.66122504449748,64.67268652849012,6.625959989910593,144.5349750102276,coffee
116,40,33,23.243419066739953,42.551614428847884,7.345153110864761,134.25294436129107,coffee
95,37,35,31.492248603389548,72.33648823158258,6.239982871797678,212.152258690822,coffee
86,40,33,22.92346484576388,52.14195274065154,7.767176387214226,140.94528898123002,coffee
117,37,32,23.476419657791446,73.07456162991537,6.6074746982891694,168.66831579053508,coffee
105,18,35,27.57369329845928,62.963954265785986,6.540880008326302,177.60844686155104,coffee
109,23,25,25.130710149119995,52.59678501401999,6.65533985357015,198.847814598824,coffee
80,18,31,23.649446979997013,60.24422528172593,7.213874154234637,143.99705656868096,coffee
101,31,26,25.994084634379146,71.16965949340985,6.760490716634109,162.81462551185663,coffee
103,33,33,26.356390566475184,42.04812714196774,7.23662331405093,123.68062670346724,coffee
93,26,27,27.33815378935306,51.57579868066697,7.33699018232409,129.74451559991243,coffee
104,35,28,23.086336727340985,64.44296086859951,6.745137718796173,141.50581824719325,coffee
116,36,25,30.64534321259265,56.99728955923098,6.093544957314837,159.82233236450668,coffee
107,38,29,23.80277871509971,61.22175207188108,6.276889365782463,141.94423538877027,coffee
101,33,33,26.43921096153117,58.76506356315808,6.553474929607621,146.0044661313143,coffee
107,31,31,22.312756669402674,42.52689712573422,6.569995122597326,157.51166573700422,coffee
99,16,30,24.70362737954144,64.59211797602048,6.238628927877182,194.50461461270183,coffee
103,40,30,24.112769436232504,53.86820119856947,6.63504126096419,154.31111408838984,coffee
118,31,34,28.472575692163886,60.882400786658145,6.162086200191471,182.1971553847886,coffee
106,21,35,29.675974246573706,56.46830701246804,7.560957384789498,175.4728879485234,coffee
116,38,34,20.56615517081438,51.36691144822818,5.721220079570158,180.0175440318081,coffee
97,35,26,25.29402241522079,52.990862673730966,6.573453145602798,166.69555637406597,coffee
107,34,32,25.450672724406783,60.09323776026318,7.0402842726048185,159.41681993822908,coffee
99,15,27,28.26888679238607,59.0672864378097,5.687253365571075,141.81125520102484,coffee
118,33,30,24.1700924648315,57.478264513387884,6.22154450621683,174.7466177251046,coffee
117,32,34,24.98944458191138,41.875606923579,6.8579456666031025,130.98882114580283,coffee
104,18,30,24.57876027974215,64.09237721350785,6.908710301707638,154.59230612526264,coffee
80,51,39,18.758696219573487,61.485101360676786,6.514301053902556,38.01857169857653,mustard
88,58,30,23.4381924165454,55.07302317462982,6.04890010738927,104.0404193088403,mustard
87,42,35,22.42951588429636,59.54275747622464,6.230523787790971,56.58135876898064,mustard
82,42,44,21.40345408425767,64.13044529662963,6.812083609389224,65.8991313298408,mustard
80,58,44,17.827127246363982,56.75626626156748,6.869435706292382,36.28807612195621,mustard
76,46,36,25.484812555760755,43.43053015712943,6.575791568571759,102.94603213686528,mustard
73,53,46,13.45823205707193,50.82485670988384,6.270164099553683,88.8249995992443,mustard
85,50,38,15.03122669757132,59.7216516908834,6.363665585530622,49.91464246895702,mustard
83,54,42,17.20388393895369,65.58652682144609,6.490474557500623,59.91992612528064,mustard
81,46,40,21.79858281084671,49.86282623670725,7.163718923668642,67.30988529689786,mustard
81,50,30,10.0,57.452441771580496,7.434387275601523,68.37211155957058,mustard
85,55,31,24.769030652710732,57.489699647062665,6.44028198735253,98.21434110297302,mustard
69,40,42,14.374666124646819,60.31725620556806,6.516840518356372,94.70057533862075,mustard
79,47,32,11.945819334333839,52.2202579263626,5.97680980438559,51.05000005613566,mustard
64,52,43,19.679915704480997,65.94672808353985,6.834597718400664,105.0279066088029,mustard
63,52,46,16.931756459304097,52.43123790880146,6.658308368112779,52.217633010965145,mustard
73,52,38,12.776560527918809,74.57207004891917,7.055261430760507,54.50027387574128,mustard
61,59,36,19.407734770748355,58.46782175830041,7.1816635878250885,39.953826978460974,mustard
82,43,37,21.44944357833303,55.30803148780916,6.5670385482017055,46.95081603700269,mustard
85,52,44,21.095948598508006,65.56246268351732,6.718904969678443,69.09119880921337,mustard
82,45,45,19.573319695957554,57.628472609951686,6.448968292483651,78.42681742202244,mustard
73,49,38,11.434916388729683,61.780730534203954,6.950819485271113,90.41534870947271,mustard
86,55,43,22.808383942999875,53.081634477529434,7.592201340953955,52.61828854722209,mustard
87,42,37,21.517551653563793,62.45950517046664,7.462958270024677,99.59180436127967,mustard
81,53,30,13.691253923357149,63.366758889390894,7.273087498875003,43.748564888013995,mustard
72,46,45,14.202608064546025,52.35620124203365,7.735544059060415,69.09764512828342,mustard
65,54,47,21.879206009027275,62.132525728464316,6.329099736358863,64.71464147465429,mustard
82,58,39,20.10915286852259,64.57997274806118,6.5189625656971435,59.33075106192547,mustard
62,54,32,18.136920097278768,56.47754308023684,6.459075608364577,57.05383370598695,mustard
80,58,40,15.415027379673845,59.336883390861,6.283373294855701,32.380489132935224,mustard
63,53,44,11.130740348479993,71.92386250295385,7.034684636912463,60.90713821719635,mustard
83,56,32,18.481251198325538,60.77831786445072,6.419126685513526,52.78123092188446,mustard
64,54,38,10.74979236457633,57.55927944068867,6.570873013143681,82.34272084317831,mustard
60,50,36,16.20519467659862,54.788693923514344,6.241740181007552,53.98642666369624,mustard
65,46,40,16.55765614143844,50.91341554168748,6.514635686210482,88.33005982970691,mustard
75,51,38,22.26152823813305,59.90489623264705,6.730956980399053,96.86949387943163,mustard
81,53,47,11.548546135672868,67.65751943319842,6.38913102578921,86.03457888157764,mustard
88,57,47,10.0,47.56617371032313,6.687414206561997,91.20036000331697,mustard
65,54,34,13.06592737414644,62.444261653495026,7.273711271395586,45.07169498755147,mustard
73,49,30,16.4826369139134,64.3316042968129,6.467135282202968,63.29875603596156,mustard
76,52,39,19.521788906230466,63.69811535440975,7.464705840368219,99.09913805550772,mustard
89,47,33,24.998825960944966,62.46847470002547,6.626653642168708,98.16208867909961,mustard
76,50,40,20.95288116903097,66.68794873149209,5.998155637399181,80.77168146666439,mustard
74,50,37,10.0,56.48175706994936,7.454876953381542,81.80204140797187,mustard
88,54,34,25.754425149937248,71.45185272834627,6.62434124793032,59.66374327092511,mustard
72,50,34,22.988711875046427,68.80487830982045,7.1240397117492105,76.55734326305588,mustard
66,49,38,18.892431903353746,55.128943401342845,7.41016246726636,86.71228504724107,mustard
82,42,49,12.39937274852202,58.16266518246496,6.7719372127148985,56.10066555048767,mustard
77,58,43,12.191759218445933,50.78078950324151,6.571508386800956,94.20180800289009,mustard
64,58,34,17.613300223848917,59.37680476714711,7.376749521869707,62.62523923354659,mustard
74,56,36,16.454901759244933,44.475914718129445,6.895620663550711,41.11974816985444,mustard
74,43,49,27.332309860494693,63.75504854358861,6.68737403167908,72.36334925427491,mustard
71,53,48,20.717648619896885,61.43513047447105,7.105797030867509,56.786455001696815,mustard
81,51,38,24.415822104307892,68.63438401958845,5.900832167399209,52.10624764399948,mustard
70,43,36,15.62521311117376,69.78783858209573,7.099109634429001,62.58010188073157,mustard
79,48,35,11.787263765249936,72.39827026406313,7.466708322094505,67.33945210176815,mustard
88,47,43,21.8337747801946,73.173733222942,7.225485014555029,41.15310211591665,mustard
60,55,45,22.598476412637893,61.1440654823581,5.6836062432029175,70.69500037516123,mustard
72,53,49,13.271572286745732,57.05345012232191,6.425607563038457,44.81224638480292,mustard
76,53,39,11.157896293592989,60.48237123316525,6.792078373840234,43.350042156328314,mustard
62,53,40,19.363477103467016,57.4110227799755,6.467964271703643,70.70320000064203,mustard
84,57,40,15.218589509923396,49.169440041427286,6.847699785134611,85.32957629319513,mustard
86,47,46,13.551564383644308,56.66492950150251,7.437115416339009,81.95027516335615,mustard
80,58,49,13.577892640701902,51.237220178285085,6.95633695729337,65.87318890965656,mustard
84,41,32,20.0504322109009,53.56064274657488,7.047064734819892,73.66296334099584,mustard
63,48,45,15.81501502495595,54.986662113868064,6.65950522878739,72.73434596186114,mustard
69,44,39,14.762824831986967,55.024582620718554,6.9347329409911564,48.98957631226993,mustard
67,47,41,23.719303651837954,67.17834695978829,7.526749937192193,68.28762999200714,mustard
63,57,41,13.611640337984657,54.074676491933445,6.163133754186724,84.08643192229557,mustard
85,50,49,18.90695465379671,53.369342149900035,6.999490751452676,59.33346739969102,mustard
73,42,33,15.415352967076673,68.47430185090252,6.491819562277829,99.2714295047205,mustard
74,58,32,22.915542871772896,72.61057950090157,6.116709828963191,74.33045568468408,mustard
62,52,31,15.908583841676778,48.99728749957639,7.437572316481302,31.89521713407651,mustard
82,40,43,19.62830483497605,57.13434043713449,6.651840836319906,73.73440227848903,mustard
73,53,40,18.795508122274395,52.22996928531339,6.683553639559028,78.73658908803317,mustard
68,46,30,10.0,47.18760136646293,7.107920772704897,61.103218148571685,mustard
63,42,35,21.628746565913005,59.26963964438033,7.228632906261114,21.844141024348367,mustard
89,46,45,16.792411929682686,70.73108345379626,6.194336986674155,86.4340322128332,mustard
87,44,48,15.392625001818423,46.83309882465213,6.671783516748132,113.31606333876208,mustard
85,59,40,11.085182585707903,63.23913012012602,6.192041355094354,51.13735864561842,mustard
66,49,36,11.448386542418806,69.4189110726522,6.689732613793311,84.07506576665364,mustard
82,59,30,17.994870695328693,76.60957192605724,6.4484714837813115,54.27511691590339,mustard
82,56,30,20.828218806094746,64.68806616962948,7.4947320238425,43.91204181115043,mustard
60,52,30,14.087668937720638,59.716828053460056,6.903370941442757,54.83928067947267,mustard
83,41,36,13.821191475381225,64.9022710832115,7.219817951852762,48.76184905808597,mustard
88,59,41,25.054121786503792,65.32910912448018,6.425134742498355,37.98579265573626,mustard
74,54,30,17.23678101856519,61.32114021303563,6.57630327060762,77.7285655020056,mustard
80,47,40,20.306922227911006,61.75760332887987,7.143646162286459,78.57078032296434,mustard
89,44,36,15.234979610616717,64.89747937866026,7.294010021783517,68.45628232103303,mustard
77,45,44,21.854739723397017,71.61983875355868,7.2312294481549895,103.69571006890116,mustard
60,59,43,14.557799327595157,61.68961994086036,5.9622300019043655,54.036441667965335,mustard
79,49,36,21.52771610156359,58.633577667389034,7.162187698476729,86.227961816471,mustard
86,55,45,22.830636285130048,51.43275112753945,6.788366113890197,48.18375695385443,mustard
65,55,30,10.313468556718147,59.399893063050015,6.6938470312674925,42.93783041104609,mustard
83,57,39,10.0,57.18889996591325,6.0872686315001925,85.65788291627098,mustard
87,44,45,14.395028210531514,50.18077595674808,7.669824648167347,83.12738983413324,mustard
75,54,34,12.516796441777368,41.9574740596575,6.8046267384465935,53.53883358128566,mustard
88,40,38,15.073197185892859,57.41976288765064,6.49101708094135,111.37556229829013,mustard
81,47,43,16.310900185072278,64.46455624138437,6.749976067739774,18.31185060066083,mustard
76,46,35,13.793839396480365,71.62895260138947,6.2133668565488085,74.13380278594367,mustard
117,76,80,32.07389523544584,61.290616173065665,6.931129519501593,128.7669379281477,tomato
86,66,55,19.613878745371174,61.111178454615235,6.380147708151678,110.05844464132454,tomato
107,59,84,25.302057456095298,68.46298224236995,6.049479861615795,115.27417473421092,tomato
93,78,79,29.59040041250339,58.98365877029343,6.405292070420551,68.75826315099768,tomato
91,52,81,31.52133497956793,76.96259245822645,6.118356793645675,143.0366661878352,tomato
112,52,80,34.00983711201072,83.14122845672162,6.660747198164507,57.57084065491087,tomato
80,75,61,22.223446118272367,66.52734132259016,6.2025821320570165,98.35455687036303,tomato
117,61,56,26.583606762559224,73.01253787007609,6.048511023641151,84.87393395397608,tomato
100,59,79,21.4290112969611,69.05921818933166,6.004626918599267,102.36664593834696,tomato
103,57,57,30.575310851747673,66.40232514687075,6.482694632265047,109.09012744020887,tomato
110,67,82,26.848664748885614,64.81873680569399,6.030707782042662,133.63861406623494,tomato
115,77,66,25.720422711824643,79.60638045218519,6.41283990517747,105.62837542253973,tomato
106,50,95,26.250141518382804,69.28557714282884,6.575738481725783,139.322079375284,tomato
82,51,65,23.16548617818279,74.16987156125725,6.107839639322514,116.24232776088272,tomato
98,65,67,27.921848504108922,59.39040499443639,6.383759280919447,107.0277358254879,tomato
88,50,75,23.623173221228914,63.74698283735329,6.074683826700192,134.90540161546068,tomato
87,57,66,24.817881000939224,75.14328645393763,6.238918399014626,96.71905600065145,tomato
98,77,89,24.91549362690615,75.91183167117232,6.446767048017776,72.60659612974843,tomato
101,63,58,18.57339649210794,69.12557044993358,6.6293765338758845,67.92003959246776,tomato
81,63,66,27.74969153405661,85.06372644759102,5.935417064510486,121.41049671815523,tomato
95,52,52,26.699002461240454,82.21866416071737,6.840634358181142,123.38399711450049,tomato
100,65,98,24.287873007024228,74.87621563265675,6.56320313207989,35.80154359614152,tomato
119,56,81,29.835545732303775,75.96695849903006,6.749842487734398,109.14484183662952,tomato
84,76,81,30.58898486669507,73.49093644165545,6.118471737895361,89.75226016136098,tomato
97,68,95,23.218807962341906,62.506969685344885,6.264077456019065,97.92892697991061,tomato
106,58,89,25.527483311185026,62.99382946104894,6.504560123203512,86.56229080914646,tomato
88,68,56,27.236598247721375,74.5072858173607,6.334563013985567,145.45937223563558,tomato
88,74,96,27.355800595051196,80.9427747688687,6.145509171801613,129.81620254031316,tomato
83,72,83,31.061075515131556,71.7171928902689,6.4832281226156665,113.74813837300067,tomato
100,65,80,29.33820422148629,73.70370542317904,6.310051708926421,50.415255143303185,tomato
85,61,96,27.732066104671635,70.11273559115126,6.204869142238985,156.32849519999309,tomato
110,76,89,21.396801496283864,57.01373074417359,5.952734160632367,149.7266397647112,tomato
88,50,81,23.35425250663838,80.80241050897257,6.028903460814884,132.5897354712917,tomato
105,58,93,18.87594159838678,78.5718710935158,6.505274477921346,117.40725363149197,tomato
98,72,93,31.30076632703957,59.30117692084762,6.259534106079361,88.77001585796873,tomato
83,59,66,20.200410032213135,76.01695413935904,6.384893110652929,136.6526335155839,tomato
96,76,90,20.08133144276242,79.40573863453163,5.801324846291337,58.175443554401156,tomato
113,79,64,29.34954737436192,78.05995184219341,5.753365909660254,108.88912784879827,tomato
97,68,70,23.48412631725635,73.0334157138497,6.493591410485872,73.28936346531486,tomato
111,58,72,20.249357721053105,58.56964638408495,6.170790261435214,114.08062483648906,tomato
98,67,64,27.01765684040507,79.19631206732089,6.524263822478403,131.3588004719042,tomato
82,78,76,23.801945888778782,78.27186073178376,6.570578216298757,74.96073536626636,tomato
83,59,77,23.7340376959856,65.1741628525905,6.017011179496791,113.63923113875559,tomato
98,53,77,24.63793031466484,66.22914049515093,6.484966820050893,134.4313510511343,tomato
93,68,86,16.57331416025751,69.20068534560417,6.055247617733484,146.09170093824102,tomato
94,62,62,24.08430542350739,79.49030909951288,6.94358676454543,108.91509847378556,tomato
84,69,85,25.91232508798319,69.35114418013517,6.186136946982706,64.12862679180785,tomato
87,78,59,26.684448471913758,54.71694696544884,6.109970433596512,57.5121199158644,tomato
97,66,93,24.68695782382799,78.03163684511075,6.2235010810065345,97.50944051379317,tomato
109,79,62,18.62597472016174,67.65251323045653,6.611359799263562,100.73747382221529,tomato
97,79,97,26.949872768093243,71.46102921973112,6.736840936907615,71.63106039650418,tomato
107,79,57,19.684011899153393,82.54566412384122,6.379075071648987,136.12259148426122,tomato
114,59,71,22.497138646400956,78.31959861090427,6.3186016332349535,100.22428291938917,tomato
92,58,69,26.938088577598933,65.11784512876454,6.0883546463385105,65.50836615220459,tomato
106,65,90,27.2338879707728,62.99427700305218,6.285415722276298,151.30201507748262,tomato
91,79,61,18.782501062467713,55.47350634894505,6.57113884977663,147.8029021015325,tomato
98,61,74,26.271445721507597,73.26150734426548,5.890571226045908,105.11782176571808,tomato
80,56,99,23.066776934684505,66.94044869954332,6.395465646689523,101.8952835927326,tomato
105,56,96,18.30752953420336,69.91238535737678,6.710509249290837,92.65024577471668,tomato
89,77,62,29.19730562296134,81.30545184311875,6.922418143864547,130.84406757794957,tomato
97,54,56,22.141256983635856,61.22625842376934,5.881362037558214,112.47316029076265,tomato
118,55,69,22.144659428312934,57.28094075729077,6.15624305251681,101.28409326902965,tomato
111,50,51,24.07528162756422,66.80327967976945,6.756626164463905,142.4044399791801,tomato
93,79,68,25.30537674997985,67.48523721516327,6.28958872187423,112.62787414469611,tomato
94,70,83,23.23147321261442,62.221561402692785,6.004641586624583,122.77004284806077,tomato
94,62,62,24.797455419833,62.89144377571665,6.750218001861755,34.5192247903953,tomato
